-0.1,-0.1,81920.0078125,215.25978088378906,0.0076626273486078,0.0,0.9,0.99972,1.0,0.0,0.9999999928571429,0.9994419095105179,1.0,0.9999999999979999,0.9945999999980107,0.9999999999979999,0.0006550765587303543,0.007345049117464397,-0.007286658628236721
-0.09000000000000001,-0.1,81836.28125,215.1313934326172,0.007106219333758438,0.0,0.9,0.9998,1.0,0.0,0.9999999900000002,0.99960135157877,1.0,0.9999999999979999,0.9956399999980087,0.9999999999979999,0.0005296421980414317,0.006973697808475219,-0.006914409175197719
-0.08,-0.1,81761.21875,215.0164794921875,0.00699607990955758,0.0,0.9,0.99976,1.0,0.0,0.9999999916666668,0.9995211953819623,1.0,0.9999999999979999,0.9963399999980073,0.9999999999979999,0.0005531543740105834,0.006779609913688902,-0.006698272815643145
-0.07,-0.1,81694.875,214.91514587402344,0.006807446884170136,0.0,0.9,0.99984,1.0,0.0,0.9999999875000002,0.9996806387225547,1.0,0.9999999999979999,0.9962999999980073,0.9999999999979999,0.0004883051147954173,0.006671010869941206,-0.006671010869941206
-0.060000000000000005,-0.1,81637.265625,214.8273468017578,0.006608125456655178,0.0,0.9,0.99972,1.0,0.0,0.9999999928571429,0.9994418321969322,1.0,0.9999999999979999,0.996519999998007,0.9999999999979999,0.0005345711744923952,0.006544345501266022,-0.0063822205766191535
-0.05,-0.1,81588.453125,214.75315856933594,0.006470941861179602,0.0,0.9,0.99974,1.0,0.0,0.9999999923076924,0.9994812346678412,1.0,0.9999999999979999,0.996979999998006,0.9999999999979999,0.0005274770522160792,0.006312046087462652,-0.006241985707527228
-0.04000000000000001,-0.1,81548.5,214.69261169433594,0.006322705396084492,0.0,0.9,0.9998,1.0,0.0,0.9999999900000002,0.9996009561781446,1.0,0.9999999999979999,0.9967999999980064,0.9999999999979999,0.00048754409780677133,0.006089235596353689,-0.006089235596353689
-0.03,-0.1,81517.5,214.64569091796875,0.006200050450633446,0.0,0.9,0.99974,1.0,0.0,0.9999999923076924,0.9994815537100813,1.0,0.9999999999979999,0.9971999999980056,0.9999999999979999,0.0004877701018249304,0.006106628019402823,-0.005975107524036776
-0.020000000000000004,-0.1,81495.4453125,214.6124267578125,0.006134837998837758,0.0,0.9,0.99982,0.9999799426359388,0.0,0.8888888790123458,0.999640718085741,0.9999599196787149,0.9999999999979999,0.9971399999980057,0.9999999999979999,0.00047848538599994355,0.0059743062819808575,-0.0059743062819808575
-0.010000000000000009,-0.1,81482.328125,214.59278869628906,0.006010261784935653,0.0,0.9,0.9998,1.0,0.0,0.9999999900000002,0.9996007180857407,1.0,0.9999999999979999,0.9971599999980056,0.9999999999979999,0.00043073096311856075,0.006118382600092745,-0.006047323387516604
0.0,-0.1,81478.15625,214.5868682861328,0.0059751644560462735,0.0,0.9,0.99986,1.0,0.0,0.9999999857142858,0.9997205983252617,1.0,0.9999999999979999,0.9973199999980054,0.9999999999979999,0.00044054084903864734,0.0059447233119294856,-0.0059447233119294856
